ISSUER,full_name,Aberdeen Asset Managers Ltd.Standard Life,Against Comments Aberdeen Asset Managers Ltd.Standard Life,AllianceBernstein LP,Against Comments AllianceBernstein LP,Allianz Global Investors GmbH,Against Comments Allianz Global Investors GmbH,Amundi Asset Management SA (Investment Management),Against comments Amundi Asset Management SA (Investment Management),APG Asset Management NV,Against comments APG Asset Management NV,Artemis Investment Management LLP,Against comments Artemis Investment Management LLP,Aviva Investors Global Services Ltd.,Against Comments Aviva Investors Global Services Ltd.,AXA Investment Managers (Paris) SA,Against Comments AXA Investment Managers (Paris) SA,Baillie Gifford & Co.,Against Comments Baillie Gifford & Co.,"Blackrock, Inc","Against Comments Blackrock, Inc",BMO Global Asset Management,Against comments BMO Global Asset Management,BNP Paribas Asset Management France SAS,Against comments BNP Paribas Asset Management France SAS,"Boston Partners Global Investors, Inc.","Against comments Boston Partners Global Investors, Inc.",Brandes Investment Partners LP,Against comments Brandes Investment Partners LP,California State Teachers' Retirement System,Against Comments California State Teachers' Retirement System,Canada Pension Plan Investment Board,Against comments Canada Pension Plan Investment Board,Candriam Investors Group,Against Comments Candriam Investors Group,Capital Research & Management Co. (World Investors),Against Comments Capital Research & Management Co. (World Investors),"Charles Schwab Investment Management, Inc.","Against Comments Charles Schwab Investment Management, Inc.","CI Investments, Inc","Against Comments CI Investments, Inc",Colorado Public Employees' Retirement Association,Against comments Colorado Public Employees' Retirement Association,Credit Suisse Asset Management (Schweiz) AG,Against comments Credit Suisse Asset Management (Schweiz) AG,Deka Investment GmbH,Against comments Deka Investment GmbH,Dimensional Fund Advisors LP,Against Comments Dimensional Fund Advisors LP,FIL Investment Advisors (UK) Ltd.,Against Comments FIL Investment Advisors (UK) Ltd.,First Sentier Investors,Against Comments First Sentier Investors,Florida RSTF,Against comments Florida RSTF,Gresham House Asset Management,Against Comments Gresham House Asset Management,Guardians of New Zealand Superannuation,Against Comments Guardians of New Zealand Superannuation,Hermes EOS,Against comments Hermes EOS,HSBC Global Asset Management (UK) Ltd.,Against comments HSBC Global Asset Management (UK) Ltd.,Invesco Asset Management Ltd.,Against Comments Invesco Asset Management Ltd.,Irish Life Investment Managers Ltd.,Against Comments Irish Life Investment Managers Ltd.,Janus Henderson Investors,Against Comments Janus Henderson Investors,Jennison Associates LLC,Against Comments Jennison Associates LLC,Jupiter Asset Management Ltd.,Against comments Jupiter Asset Management Ltd.,La Banque Postale Asset Management SA,Against Comments La Banque Postale Asset Management SA,Legal & General,Against Comments Legal & General,LGPS Central,Against comments LGPS Central,Liontrust Sustainable Investments,Against Comments Liontrust Sustainable Investments,M&G Investment Management Ltd,Against Comments M&G Investment Management Ltd,Manulife Investment Management (US) LLC,Against Comments Manulife Investment Management (US) LLC,Massachusetts Financial Services Co.,Against Comments Massachusetts Financial Services Co.,MEAG MUNICH ERGO Kapitalanlagegesellschaft mbH,Against Comments MEAG MUNICH ERGO Kapitalanlagegesellschaft mbH,Mellon Investments Corp.,Against comments Mellon Investments Corp.,Natixis,Against Comments Natixis,NBIM,Against Comments NBIM,NFU Mutual,Against comments NFU Mutual,"Nikko Asset Management Co., Ltd.","Against Comments Nikko Asset Management Co., Ltd.",Ninety One UK Ltd.,Against comments Ninety One UK Ltd.,Nordea Investment Management AB (Denmark),Against Comments Nordea Investment Management AB (Denmark),Northern Trust Global Investments Ltd,Against Comments Northern Trust Global Investments Ltd,Ossiam SA,Against Comments Ossiam SA,Ostrum Asset Management SA,Against Comments Ostrum Asset Management SA,PGGM,Against comments PGGM,Pictet Asset Management SA,Against CommentsPictet Asset Management SA,Principal Global Investors LLC,Against Comments Principal Global Investors LLC,Rathbones Investment Management,Against Comments Rathbones Investment Management,"RBC Global Asset Management, Inc.","Against comments RBC Global Asset Management, Inc.",River and Mercantile Asset Management,Against Comments River and Mercantile Asset Management,Robeco Institutional Asset Management BV,Against comments Robeco Institutional Asset Management BV,Royal London Asset Management Ltd,Against Comments Royal London Asset Management Ltd,Russell Investment Management LLC,Against Comments Russell Investment Management LLC,Schroder Investment Management Ltd.,Against Comments Schroder Investment Management Ltd.,SEB Investment Management AB,Against Comments SEB Investment Management AB,State Street Global Advisors Ltd.,Against comments State Street Global Advisors Ltd.,Storebrand Asset Management AS,Against Comments Storebrand Asset Management AS,Swedbank Robur Fonder AB,Against Comments Swedbank Robur Fonder AB,Sycomore Asset Management SA,Against Comments Sycomore Asset Management SA,"T. Rowe Price Associates, Inc.","Against Comments T. Rowe Price Associates, Inc.",The Caisse de depot et placement du Quebec,Against Comments The Caisse de depot et placement du Quebec,The California Public Employees Retirement System,Against comments The California Public Employees Retirement System,"The Vanguard Group, Inc.","Against comments The Vanguard Group, Inc.",Threadneedle Asset Management Ltd.,Against Comments Threadneedle Asset Management Ltd.,TOBAM SAS,Against Comments TOBAM SAS,UBS Asset Management Switzerland AG,Against Comments UBS Asset Management Switzerland AG,Unicorn Asset Management,Against Comments Unicorn Asset Management,USS Investment Management Ltd,Against Comments USS Investment Management Ltd,Zurcher Kantonalbank (Investment Management),Against Comments Zurcher Kantonalbank (Investment Management),Mackenzie Financial Corp.,Against Comments Mackenzie Financial Corp.,TIAA-CREF Investment Management LLC,Against Comments TIAA-CREF Investment Management LLC,Union Investment,Against Comments Union Investment,Franklin Templeton Fund Management Ltd,Against Comments Franklin Templeton Fund Management Ltd,Guardians of New Zealand Superannuation,Against Comments Guardians of New Zealand Superannuation,Harris Associates LP,Against comments Harris Associates LP,Eaton Vance Management,Against Comments Eaton Vance Management,Aberdeen Asset Managers Ltd.Standard Life,Against Comments Aberdeen Asset Managers Ltd.Standard Life,J.O. Hambro Capital Management Ltd.,Against comments J.O. Hambro Capital Management Ltd.,Handelsbanken Asset Management,Against Comments Handelsbanken Asset Management,NNIP Advisors BV,Against Comments NNIP Advisors BV,Lazard Asset Management LLC,Against Comments Lazard Asset Management LLC,Artisan Partners,Against comments Artisan Partners
Haleon Plc,Approve Remuneration Report,For,No comments available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,For,No comment available,Against,Too much vesting at threshold or median performance,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,For,No comments available,Against,The total short-term remuneration is more than 150% of base salary.,No voting information available,No comment available,For ,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,Against,We consider the quantum of the total pay excessive.,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,For,No comment available,For,No comment available,Against,No comment available,For,No comment available,No voting information available,No comment available,For,No comments available,For,No comment available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,For,No comment available,For,No comments available,For,No comments available,For,No comments available,For,No comment available,"For, Against",Split vote-No comments available,For,No comments available,For,No comments available,For,No comments available,For,No comment available,Against,Lack of relative TSR in the LTIP.,For,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comment available,For,No comments available,"For, Against",Split vote - No comment available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,Against,No comments available,For,No comment available,For,No comment available,No voting information available,No comments available,No voting informatin available,No comment available,For,No comments available,Against,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available
Halma Plc,Approve Remuneration Report,For,No comments available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,For,No comment available,Against,"Too much vesting at threshold or median performance, Concerns over generosity of arrangements, Company is not an accredited Living Wage Employer",For,No comment available,For ,No comment available,For,No comment available,No voting information available,No comments available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,For,No comments available,Against,Total CEO remuneration is more than two times the median of peers.- The short-term variable remuneration paid to the CEO exceeds 150% of base salary.,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,For,No comment available,For,No comments available,For,No comments available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,Against,We consider the quantum of the total pay excessive.,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,No voting information available,No comments available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comments available,For,No comment available,For,No comments available,For,No comment available,No voting information available,No comment available,For,No comments available,For,No comments available,No voting information available,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comments available,No voting information available,No comment available,Against,Lack of relative TSR in the LTIP.,No voting information available,No comment available,No voting informatin available,No comment available,Did Not Vote,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,Against,We have concerns regarding the alignment of pay with performance.,For,No comment available,No voting information available,No comments available,For,No comments available,Against,No comments available,No voting information available,No comment available,For,No comment available,No voting information available,No comments available,No voting informatin available,No comment available,For,No comments available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available
Hargreaves Lansdown Plc,Approve Remuneration Report,For,No comments available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,No voting information available,No comments available,Against,"Total CEO remuneration is more than two times the median of peers. - The new CEO Dan Olley received a buyout awards with an aggregate value of GBP 2,150,000 during the year.",No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available,Against,No comments available,For,No comments available,For,No comment available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comments available,Against,No comments available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,Against,We consider the quantum of the total pay excessive.,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comments available,For,No comment available,No voting information available,No comments available,Against,No comment available,No voting information available,No comment available,Against,No comments available,No voting information available,No comments available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comments available,No voting information available,No comments available,For ,No comments available,No voting information available,No comment available,Against,No comment available,No voting information available,No comment available,No voting informatin available,No comment available,Did Not Vote,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comment available,Against,No comments available,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comment available,Against,We have concerns regarding the alignment of pay with performance.,No voting information availabale,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comments available,No voting information available,No comment available,For,No comment available,No voting information available,No comments available,No voting informatin available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available
Hiscox Ltd,Approve Remuneration Report,For,No comments available,For,No comment available,For,No comment available,Against,No comment available,No voting information available,No comments available,For,No comment available,Abstain,Lack of linkage to E&S issues,No voting information available,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,For,No comments available,For,No comments available,Against,The total short-term remuneration is more than 150% of base salary.- Total variable remuneration is more than 350% of base salary.- Total remuneration is more than two times the median of peers.,For,No comment available,For ,No comment available,No voting information available,No comments available,For,No comments available,No voting infomation available,No comments available,No voting information available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comment available,For,No comment available,Against,No comment available,For,No comment available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,No voting information available,No comments available,No voting information available,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comments available,Against,The maximum opportunity under the bonus plan is greater than that of the long-term incentive program.,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,No voting informationa available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comments available,No voting information availabale,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comments available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available
HSBC Holdings Plc,Approve Remuneration Report,For,No comments available,For,No comment available,For,No comment available,For,No comment available,For,No comments available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,For,No comments available,For,No comment available,No voting information available,No comment available,For,No comment available,For,No comments available,For,No comments available,For,No comments available,For,No comment available,For ,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,For,No comment available,For,No comments available,For,No comments available,No voting information available,No comment available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,Against,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,For,No comment available,For,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,For,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comments available,No voting informationa available,No comment available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comment available,No voting information available,No comments available,For,No comment available,For,No comments available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comments available
Imperial Brands Plc,To approve the Directors' Remuneration Report for the financial year ended 30 September 2023.,For,No comments available,For,No comment available,For,No comment available,Against,No comment available,No voting information available,No comments available,For,No comment available,Against,"Pay ratio is excessive (CEO vs employee), Concerns over generosity of arrangements, Company is not an accredited Living Wage Employer, Too much vesting at threshold or median performance",For,No comment available,For,No comment available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comments available,No voting information available,No comments available,No voting information available,No comments available,For,No comment available,For ,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,Against,We consider the quantum of the total pay excessive.,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,For,No comments available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,"For, Against",Split vote-No comments available,For,No comments available,No voting information available,No comments available,Abstain,"The introduction of climate targets under the LTIP is noted and welcomed. Conversely, we edge some concerns over the reduction in EPS and ROIC targets and modified weightings under the LTIP.",For,No comment available,Against,Reduction of TSR weighting in LTIP.,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,No voting informationa available,No comment available,No voting information available,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,No voting information availabale,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comments available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,No voting informatin available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available
Informa Plc,Approve Remuneration Report,For,No comments available,For,No comment available,For,No comment available,For,No comment available,For,No comments available,For,No comment available,Abstain,Lack of bonus deferral,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comments available,For,No comments available,Against,Total remuneration is more than two times the median of peers.- Total variable remuneration is more than 350% of base salary.,No voting information available,No comment available,For ,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,Against,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,Against,We do not support the proposal as it does not protect or enhance long-term shareholder value creation.,For,No comments available,No voting information available,No comment available,For,No comment available,For,No comments available,For,No comments available,For,No comments available,No voting information available,No comment available,For,No comments available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,No voting informationa available,No comment available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,Against,No comments available,For,No comment available,For,No comment available,For,No comments available,No voting informatin available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comments available
InterContinental Hotels Group Plc,Approve Remuneration Report,For,No comments available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,No voting information available,No comment available,Against,"Lack of linkage to E&S issues, Pay ratio is excessive (CEO vs employee), Company is not an accredited Living Wage Employer, Too much vesting at threshold or median performance",For,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,For,No comments available,Against,The total short-term remuneration is more than 150% of base salary.,For,No comment available,For ,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,Against,The recruitment arrangements are not in line with LGIM's UK policy on executive pay. A vote against is applied due to the retrospective changes made to the plan's operations.,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comments available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,For,No comment available,For,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,For,No comments available,For,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comments available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available
International Consolidated Airlines Group SA,Approve Remuneration Report,For,No comments available,For,No comment available,For,No comment available,For,No comment available,For,No comments available,For,No comment available,Against,"Potentially excessive remuneration, Company is not an accredited Living Wage Employer, Undue ratcheting up of pay, Lack of performance related pay",No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comments available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comments available,No voting information available,No comment available,For ,No comment available,No voting information available,No comments available,No voting information available,No comments available,No voting infomation available,No comments available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comment available,Against,The grants under the long-term incentive plan are not sufficiently performance based.,No voting information available,No comments available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comments available,For,No comments available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available,No voting informationa available,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,No voting information availabale,No comment available,No voting information available,No comments available,No voting information available,No comments available,No voting information available,No comments available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,No voting informatin available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comments available
Intertek Group Plc,Approve Remuneration Report,For,No comments available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comments available,No voting information available,No comment available,Against,"Pay ratio is excessive (CEO vs employee), Too much vesting at threshold or median performance",For,No comment available,Against,We opposed two resolutions relating to executive remuneration as we have reservations over the choice of return on invested capital as a long-term performance metric.,For,No comment available,For,No comments available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,For,No comments available,Against,"Total CEO remuneration is more than two times the median of peers.- Total variable remuneration is more than 350% of base salary. Furthermore, we also note that the company has been engaged within the context of our engagement campaign on human capital management. According to our findings at the end of the 2020 campaign, the company has a high turnover rate (14 percent which is increased from 5 percent in 2020) and the representation of women at management level is limited (20.8 percent). As such, the company is expected to add an ESG metric that can promote improvements in its human capital management strategy and hold executives accountable for the lagging practices.",No voting information available,No comment available,For ,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,Against,We consider the quantum of the total pay excessive.,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comments available,"For, Against",Split Vote- No comment available,For,No comment available,For,No comment available,For,No comment available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,For,No comments available,For,No comments available,For,No comment available,"Against, For",Split vote-No comments available,For,No comments available,No voting information available,No comments available,For,No comments available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comment available,For,No comments available,For,No comment available,No voting information available,No comments available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,No voting information availabale,No comment available,No voting information available,No comments available,For,No comments availabe,Against,No comments available,For,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available
JD Sports Fashion Plc,Approve Remuneration Report,For,No comments available,For,No comment available,For,No comment available,Against,No comment available,For,No comments available,No voting information available,No comment available,Abstain,"Company is not an accredited Living Wage Employer, Concerns over generosity of arrangements",For,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comments available,For,No comment available,For,No comment available,No voting information available,No comment available,For,No comments available,For,No comments available,Against,"On October 4, 2023 Dominic Platt became CFO and he received buy-outs for awards foregone. The buy-out has a total face value of GBP 674,000, of which GBP 337,000 was paid in cash and GBP 337,000 comprised an award of 138,511 shares.",No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,For,No comments available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,Against,We consider the quantum of the total pay excessive.,For,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,For,No comment available,For,No comment available,Against,Pay is misaligned with EOS remuneration principles,No voting information available,No comments available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comments available,No voting information available,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,For,No comments available,For,No comments available,No voting information available,No comments available,No voting information available,No comment available,No voting information available,No comments available,For,No comments available,For,No comments available,Against,"There are some concerns over the recruitment arrangements for the new CFO, including a significant increase to fixed pay and recruitment awards not linked to performance.",No voting information available,No comment available,Against,Lack of relative TSR in the LTIP. Excessive use of EPS in variable pay plans.,No voting information available,No comment available,No voting informatin available,No comment available,For,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comments available,For,No comment available,For,No comments available,No voting information available,No comment available,Against,We have concerns regarding the alignment of pay with performance.,No voting information availabale,No comment available,No voting information available,No comments available,For,No comments availabe,Against,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available,No voting informatin available,No comment available,For,No comments available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comment available,No voting information available,No comments available
